area,ciudad,conglomerado,panelm,vivienda,hogar,s91p7,s91p8a,s91p8b,s91p8c,s91p8d,s91p91,s91p92,s91p93,s91p94,s91p95,s91p96,s91p10,s91p111,s91p112,s91p113,s91p114,s91p115,s91p121,s91p122,s91p123,s91p124,s91p125,s91p126,s91p131,s91p132,s91p133,estrato,fexp,upm,id_vivienda,id_hogar,periodo,NEW_VARIABLE,ID_1,NAME_1
1,230150,52605,28,2,1,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,5,5,4,4,5,1,4,3,4,2311,369.2234966,230150052605,23015005260502802,230150052605028021,202210,23,23,Tungurahua
1,230150,52605,28,3,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,4,4,5,4,1,4,4,3,2311,369.2234966,230150052605,23015005260502803,230150052605028031,202210,23,23,Tungurahua
1,230150,52605,28,4,1,3,1,2,1,1,2,2,2,1,2,2,4,2,2,2,2,2,4,4,4,5,4,2,4,4,4,2311,369.2234966,230150052605,23015005260502804,230150052605028041,202210,23,23,Tungurahua
1,230150,52605,28,5,1,3,1,2,2,1,2,2,1,2,2,2,4,2,2,2,2,2,4,5,5,3,4,1,4,4,4,2311,369.2234966,230150052605,23015005260502805,230150052605028051,202210,23,23,Tungurahua
1,230150,52605,28,6,1,1,1,1,1,1,2,2,2,1,2,1,3,2,2,2,2,2,5,4,4,3,4,1,4,3,3,2311,369.2234966,230150052605,23015005260502806,230150052605028061,202210,23,23,Tungurahua
1,230150,52605,28,7,1,3,1,1,1,1,2,1,1,2,2,1,4,2,2,2,2,2,4,4,4,4,5,2,4,3,4,2311,369.2234966,230150052605,23015005260502807,230150052605028071,202210,23,23,Tungurahua
2,230150,900102,13,1,1,3,1,5,2,1,2,2,1,2,1,2,3,2,2,2,2,2,5,4,4,5,5,3,1,4,3,2322,426.1265077,230150900102,23015090010201301,230150900102013011,202210,23,23,Tungurahua
2,230150,900102,13,3,1,3,1,1,5,1,2,2,1,2,1,2,3,2,2,2,2,2,5,5,4,5,5,3,2,3,2,2322,426.1265077,230150900102,23015090010201303,230150900102013031,202210,23,23,Tungurahua
2,230150,900102,13,4,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,4,5,4,5,3,4,2,2,2322,426.1265077,230150900102,23015090010201304,230150900102013041,202210,23,23,Tungurahua
2,230150,900102,13,5,1,3,1,5,1,1,2,2,1,2,1,2,3,2,2,2,2,2,4,5,5,5,5,2,1,3,4,2322,426.1265077,230150900102,23015090010201305,230150900102013051,202210,23,23,Tungurahua
2,230150,900102,13,6,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,4,5,4,5,3,2,4,3,2322,426.1265077,230150900102,23015090010201306,230150900102013061,202210,23,23,Tungurahua
2,230150,900102,13,7,1,3,6,5,5,1,2,1,2,2,2,1,3,2,2,2,2,2,5,5,5,4,4,3,3,4,2,2322,426.1265077,230150900102,23015090010201307,230150900102013071,202210,23,23,Tungurahua
2,230150,900102,13,9,1,3,1,5,5,1,2,2,1,2,1,2,2,2,2,2,2,2,5,5,5,4,5,2,1,3,3,2322,426.1265077,230150900102,23015090010201309,230150900102013091,202210,23,23,Tungurahua
2,230150,901902,15,1,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,3,4,3,4,4,2,3,4,4,2321,447.1607084,230150901902,23015090190201501,230150901902015011,202210,23,23,Tungurahua
2,230150,901902,15,2,1,3,1,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,4,4,3,4,3,3,4,3,3,2321,447.1607084,230150901902,23015090190201502,230150901902015021,202210,23,23,Tungurahua
2,230150,901902,15,3,1,3,1,7,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,4,4,3,2,1,3,2,3,2321,447.1607084,230150901902,23015090190201503,230150901902015031,202210,23,23,Tungurahua
2,230150,901902,15,4,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,4,3,4,4,4,2,4,4,4,2321,447.1607084,230150901902,23015090190201504,230150901902015041,202210,23,23,Tungurahua
2,230150,901902,15,5,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,2,4,4,3,2321,447.1607084,230150901902,23015090190201505,230150901902015051,202210,23,23,Tungurahua
2,230150,901902,15,6,1,3,1,1,2,1,2,2,1,2,2,2,4,2,2,2,2,2,5,4,3,4,3,2,4,5,4,2321,447.1607084,230150901902,23015090190201506,230150901902015061,202210,23,23,Tungurahua
2,230150,901902,15,7,1,3,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,2,5,3,3,4,5,2,1,4,4,2321,447.1607084,230150901902,23015090190201507,230150901902015071,202210,23,23,Tungurahua
2,230150,904205,25,1,1,3,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,5,4,4,5,4,2,4,5,4,2322,457.9129877,230150904205,23015090420502501,230150904205025011,202210,23,23,Tungurahua
2,230150,904205,25,3,1,3,2,1,1,1,1,2,2,2,2,1,3,2,2,2,2,2,5,5,99,4,5,1,5,5,5,2322,457.9129877,230150904205,23015090420502503,230150904205025031,202210,23,23,Tungurahua
2,230150,904205,25,4,1,3,1,1,1,1,1,1,2,2,2,1,4,2,2,2,2,2,5,1,5,5,5,3,4,5,4,2322,457.9129877,230150904205,23015090420502504,230150904205025041,202210,23,23,Tungurahua
2,230150,904205,25,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,2,5,5,5,5,2322,457.9129877,230150904205,23015090420502505,230150904205025051,202210,23,23,Tungurahua
2,230150,904205,25,6,1,3,1,2,1,2,1,2,2,2,2,2,4,2,2,2,2,2,4,4,4,3,4,4,4,3,4,2322,457.9129877,230150904205,23015090420502506,230150904205025061,202210,23,23,Tungurahua
2,230150,904205,25,7,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,4,4,4,3,3,2,4,4,2322,457.9129877,230150904205,23015090420502507,230150904205025071,202210,23,23,Tungurahua
2,230150,904205,25,8,1,3,1,2,1,1,2,2,2,2,2,1,4,2,2,2,2,2,4,4,3,4,3,2,4,4,4,2322,457.9129877,230150904205,23015090420502508,230150904205025081,202210,23,23,Tungurahua
2,230150,905201,15,1,1,3,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,4,3,5,5,3,2,3,4,5,2323,130.9956005,230150905201,23015090520101501,230150905201015011,202210,23,23,Tungurahua
2,230150,905201,15,2,1,3,1,2,2,1,2,2,2,2,2,1,4,2,1,2,2,1,5,5,5,5,4,2,4,3,3,2323,130.9956005,230150905201,23015090520101502,230150905201015021,202210,23,23,Tungurahua
2,230150,905201,15,3,1,3,1,1,1,1,2,2,1,1,2,2,3,2,2,2,2,2,4,3,2,5,4,4,5,4,4,2323,130.9956005,230150905201,23015090520101503,230150905201015031,202210,23,23,Tungurahua
2,230150,905201,15,4,1,3,1,1,1,1,2,1,1,2,1,2,3,2,2,2,2,2,5,3,4,4,4,5,3,4,4,2323,130.9956005,230150905201,23015090520101504,230150905201015041,202210,23,23,Tungurahua
2,230150,905201,15,5,1,3,1,1,1,1,2,2,2,1,2,2,3,2,2,2,2,2,5,4,4,4,4,4,3,4,3,2323,130.9956005,230150905201,23015090520101505,230150905201015051,202210,23,23,Tungurahua
2,230150,905201,15,6,1,3,1,1,1,1,2,2,2,1,2,2,4,2,2,2,2,2,5,3,4,5,4,4,3,4,5,2323,130.9956005,230150905201,23015090520101506,230150905201015061,202210,23,23,Tungurahua
2,230150,905201,15,7,1,3,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,4,5,4,4,4,3,2323,130.9956005,230150905201,23015090520101507,230150905201015071,202210,23,23,Tungurahua
2,230150,906101,25,1,1,3,1,1,1,1,2,2,2,2,1,2,3,2,2,2,2,2,4,3,3,3,3,2,3,4,4,2321,225.282741,230150906101,23015090610102501,230150906101025011,202210,23,23,Tungurahua
2,230150,906101,25,3,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,4,4,1,4,5,5,2321,225.282741,230150906101,23015090610102503,230150906101025031,202210,23,23,Tungurahua
2,230150,906101,25,4,1,3,1,1,1,1,2,1,2,2,1,2,4,2,2,2,2,2,3,4,3,4,3,3,4,3,2,2321,225.282741,230150906101,23015090610102504,230150906101025041,202210,23,23,Tungurahua
2,230150,906101,25,5,1,3,1,5,2,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,4,5,4,3,2,5,3,2321,225.282741,230150906101,23015090610102505,230150906101025051,202210,23,23,Tungurahua
2,230150,906101,25,6,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,3,1,5,5,2321,225.282741,230150906101,23015090610102506,230150906101025061,202210,23,23,Tungurahua
2,230150,906101,25,7,1,3,1,1,1,1,2,1,2,1,2,2,3,2,2,2,2,2,5,5,5,4,2,3,5,4,4,2321,225.282741,230150906101,23015090610102507,230150906101025071,202210,23,23,Tungurahua
2,230150,906101,25,8,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,4,4,5,4,2,3,2,4,2321,225.282741,230150906101,23015090610102508,230150906101025081,202210,23,23,Tungurahua
2,230151,902002,28,1,1,3,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,3,4,4,1,4,4,4,2323,106.2785458,230151902002,23015190200202801,230151902002028011,202210,23,23,Tungurahua
2,230151,902002,28,3,1,3,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,5,2,4,4,5,4,4,4,4,2323,106.2785458,230151902002,23015190200202803,230151902002028031,202210,23,23,Tungurahua
2,230151,902002,28,4,1,3,1,1,2,1,2,2,1,2,2,2,3,2,2,2,2,2,4,4,5,3,5,3,2,3,4,2323,106.2785458,230151902002,23015190200202804,230151902002028041,202210,23,23,Tungurahua
2,230151,902002,28,5,1,3,1,1,2,1,2,1,1,2,2,1,4,2,2,2,2,2,4,5,4,4,4,2,4,4,3,2323,106.2785458,230151902002,23015190200202805,230151902002028051,202210,23,23,Tungurahua
2,230151,902002,28,5,2,3,1,1,5,2,2,1,1,2,2,1,3,2,2,2,2,2,4,2,4,4,4,4,5,5,4,2323,106.2785458,230151902002,23015190200202805,230151902002028052,202210,23,23,Tungurahua
2,230151,902002,28,8,1,3,1,1,5,1,2,2,1,2,1,2,3,2,2,2,2,2,3,3,3,3,3,99,5,5,5,2323,106.2785458,230151902002,23015190200202808,230151902002028081,202210,23,23,Tungurahua
2,230153,901601,28,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,3,1,2,2,2322,354.8691778,230153901601,23015390160102803,230153901601028031,202210,23,23,Tungurahua
2,230153,901601,28,5,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,4,3,3,2,2,3,2322,354.8691778,230153901601,23015390160102805,230153901601028051,202210,23,23,Tungurahua
2,230153,901601,28,7,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,4,4,2,2,2,2322,354.8691778,230153901601,23015390160102807,230153901601028071,202210,23,23,Tungurahua
2,230153,901601,28,8,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,4,4,3,2,2,2322,354.8691778,230153901601,23015390160102808,230153901601028081,202210,23,23,Tungurahua
2,230153,901902,13,1,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,3,4,4,4,4,3,3,3,2323,100.7852833,230153901902,23015390190201301,230153901902013011,202210,23,23,Tungurahua
2,230153,901902,13,2,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2323,100.7852833,230153901902,23015390190201302,230153901902013021,202210,23,23,Tungurahua
2,230153,901902,13,3,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,3,3,3,3,3,2,3,3,2323,100.7852833,230153901902,23015390190201303,230153901902013031,202210,23,23,Tungurahua
2,230153,901902,13,4,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,4,4,4,4,4,3,2323,100.7852833,230153901902,23015390190201304,230153901902013041,202210,23,23,Tungurahua
2,230153,901902,13,5,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,4,5,5,5,5,4,4,4,4,2323,100.7852833,230153901902,23015390190201305,230153901902013051,202210,23,23,Tungurahua
2,230153,901902,13,6,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,4,4,4,4,4,3,3,3,2323,100.7852833,230153901902,23015390190201306,230153901902013061,202210,23,23,Tungurahua
2,230153,901902,13,7,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,3,4,4,4,4,4,3,4,3,2323,100.7852833,230153901902,23015390190201307,230153901902013071,202210,23,23,Tungurahua
2,230154,901902,28,4,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,4,4,4,4,3,3,3,2321,212.8416945,230154901902,23015490190202804,230154901902028041,202210,23,23,Tungurahua
2,230154,901902,28,5,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,5,4,4,4,4,3,3,3,2321,212.8416945,230154901902,23015490190202805,230154901902028051,202210,23,23,Tungurahua
2,230154,901902,28,8,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,5,4,5,5,4,3,3,2,2321,212.8416945,230154901902,23015490190202808,230154901902028081,202210,23,23,Tungurahua
2,230154,901902,28,9,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,4,3,5,4,3,1,2,2321,212.8416945,230154901902,23015490190202809,230154901902028091,202210,23,23,Tungurahua
2,230155,900102,13,1,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,2,2,4,5,1,4,4,4,2321,882.7421416,230155900102,23015590010201301,230155900102013011,202210,23,23,Tungurahua
2,230155,900102,13,2,1,3,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,5,5,1,4,3,3,4,4,1,2321,882.7421416,230155900102,23015590010201302,230155900102013021,202210,23,23,Tungurahua
2,230155,900102,13,3,1,3,1,1,1,1,2,1,2,1,2,2,5,2,2,2,2,2,4,5,5,4,4,4,5,5,5,2321,882.7421416,230155900102,23015590010201303,230155900102013031,202210,23,23,Tungurahua
2,230155,900102,13,4,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,1,5,4,4,5,4,4,4,2,3,2321,882.7421416,230155900102,23015590010201304,230155900102013041,202210,23,23,Tungurahua
2,230155,900102,13,5,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,3,4,4,2,3,2321,882.7421416,230155900102,23015590010201305,230155900102013051,202210,23,23,Tungurahua
2,230155,900102,13,6,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,4,4,5,5,2,3,4,2,2321,882.7421416,230155900102,23015590010201306,230155900102013061,202210,23,23,Tungurahua
2,230155,900102,13,7,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,2,2,5,4,2321,882.7421416,230155900102,23015590010201307,230155900102013071,202210,23,23,Tungurahua
2,230157,204,25,1,1,3,1,2,2,4,2,2,2,2,2,1,3,2,2,2,2,2,3,5,5,3,4,3,3,3,3,2323,78.1832957,230157000204,23015700020402501,230157000204025011,202210,23,23,Tungurahua
2,230157,204,25,2,1,3,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,4,4,4,3,3,3,4,4,4,2323,78.1832957,230157000204,23015700020402502,230157000204025021,202210,23,23,Tungurahua
2,230157,204,25,3,1,3,1,1,1,1,2,2,2,2,2,1,4,2,2,2,2,2,3,4,4,3,3,4,4,4,4,2323,78.1832957,230157000204,23015700020402503,230157000204025031,202210,23,23,Tungurahua
2,230157,204,25,4,1,3,1,1,1,1,2,2,1,2,2,1,3,2,2,2,2,2,4,5,5,4,4,3,5,5,5,2323,78.1832957,230157000204,23015700020402504,230157000204025041,202210,23,23,Tungurahua
2,230157,204,25,5,1,3,1,1,1,1,2,2,1,2,2,1,5,2,2,2,2,2,3,5,5,3,3,3,4,4,4,2323,78.1832957,230157000204,23015700020402505,230157000204025051,202210,23,23,Tungurahua
2,230157,204,25,6,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,2,3,3,2323,78.1832957,230157000204,23015700020402506,230157000204025061,202210,23,23,Tungurahua
2,230157,204,25,7,1,3,1,1,1,1,2,2,2,2,2,1,3,2,2,2,2,2,3,5,5,3,3,3,4,4,4,2323,78.1832957,230157000204,23015700020402507,230157000204025071,202210,23,23,Tungurahua
2,230157,900102,15,1,1,3,1,1,1,1,2,2,2,2,1,1,4,2,2,2,2,2,4,4,4,4,4,3,4,2,2,2322,400.8632513,230157900102,23015790010201501,230157900102015011,202210,23,23,Tungurahua
2,230157,900102,15,2,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,4,4,4,3,2,1,3,2,2322,400.8632513,230157900102,23015790010201502,230157900102015021,202210,23,23,Tungurahua
2,230157,900102,15,3,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,5,5,4,4,4,4,3,3,2322,400.8632513,230157900102,23015790010201503,230157900102015031,202210,23,23,Tungurahua
2,230157,900102,15,5,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,4,3,4,4,4,2,3,3,2322,400.8632513,230157900102,23015790010201505,230157900102015051,202210,23,23,Tungurahua
2,230157,900102,15,6,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,3,4,4,3,3,3,3,4,2,2322,400.8632513,230157900102,23015790010201506,230157900102015061,202210,23,23,Tungurahua
2,230157,900102,15,7,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,4,4,2,3,2,5,2,2,2322,400.8632513,230157900102,23015790010201507,230157900102015071,202210,23,23,Tungurahua
2,230157,900102,15,8,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,4,3,3,4,2,3,3,2322,400.8632513,230157900102,23015790010201508,230157900102015081,202210,23,23,Tungurahua
1,230200,6101,15,1,1,3,1,1,2,1,1,1,1,2,1,2,4,2,2,2,2,2,5,5,5,4,4,3,5,5,5,2311,624.2758126,230200006101,23020000610101501,230200006101015011,202210,23,23,Tungurahua
1,230200,6101,15,2,1,3,1,1,1,1,2,2,1,2,1,1,3,2,2,2,2,2,4,4,3,4,4,3,4,2,4,2311,624.2758126,230200006101,23020000610101502,230200006101015021,202210,23,23,Tungurahua
1,230200,6101,15,3,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,4,3,4,4,3,3,2,3,2311,624.2758126,230200006101,23020000610101503,230200006101015031,202210,23,23,Tungurahua
1,230200,6101,15,4,1,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,4,3,4,2,2,3,4,3,4,2311,624.2758126,230200006101,23020000610101504,230200006101015041,202210,23,23,Tungurahua
1,230200,6101,15,5,1,3,1,1,1,1,2,2,2,1,2,2,4,2,2,2,2,2,4,5,4,4,4,4,4,5,5,2311,624.2758126,230200006101,23020000610101505,230200006101015051,202210,23,23,Tungurahua
1,230200,6101,15,6,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,5,5,4,5,4,3,2,2,3,2311,624.2758126,230200006101,23020000610101506,230200006101015061,202210,23,23,Tungurahua
1,230200,6101,15,7,1,3,1,5,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,2,5,3,2,2311,624.2758126,230200006101,23020000610101507,230200006101015071,202210,23,23,Tungurahua
1,240150,1005,28,1,1,3,1,1,1,1,2,2,2,2,1,2,4,1,1,2,2,2,1,1,1,5,5,1,5,5,5,2412,534.276084,240150001005,24015000100502801,240150001005028011,202210,24,24,Zamora Chinchipe
1,240150,1005,28,2,1,3,2,2,3,2,2,1,2,2,1,1,2,2,2,2,2,2,1,3,5,5,5,1,1,5,5,2412,534.276084,240150001005,24015000100502802,240150001005028021,202210,24,24,Zamora Chinchipe
1,240150,1005,28,3,1,3,1,1,1,1,1,2,1,1,1,1,4,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2412,534.276084,240150001005,24015000100502803,240150001005028031,202210,24,24,Zamora Chinchipe
1,240150,1005,28,6,1,3,1,1,1,1,1,2,1,1,1,1,3,2,2,1,1,2,5,2,5,5,5,1,1,5,4,2412,534.276084,240150001005,24015000100502806,240150001005028061,202210,24,24,Zamora Chinchipe
1,240150,1005,28,7,1,3,1,1,1,1,1,2,1,1,1,1,4,2,2,2,2,2,4,4,5,5,1,1,1,5,5,2412,534.276084,240150001005,24015000100502807,240150001005028071,202210,24,24,Zamora Chinchipe
1,240150,1005,28,8,1,1,1,1,1,1,2,2,1,2,1,1,4,2,2,2,1,2,5,4,5,5,5,1,1,3,3,2412,534.276084,240150001005,24015000100502808,240150001005028081,202210,24,24,Zamora Chinchipe
1,240150,1005,28,10,1,3,1,1,1,1,1,2,1,1,1,1,4,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2412,534.276084,240150001005,24015000100502810,240150001005028101,202210,24,24,Zamora Chinchipe
1,240150,1603,25,1,1,2,4,5,5,1,1,2,1,1,1,1,4,2,1,1,1,1,5,2,5,5,5,4,5,4,4,2411,357.6766531,240150001603,24015000160302501,240150001603025011,202210,24,24,Zamora Chinchipe
1,240150,1603,25,2,1,3,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,5,5,5,5,5,5,5,5,2411,357.6766531,240150001603,24015000160302502,240150001603025021,202210,24,24,Zamora Chinchipe
1,240150,1603,25,3,1,3,1,1,1,1,2,2,1,1,1,1,3,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2411,357.6766531,240150001603,24015000160302503,240150001603025031,202210,24,24,Zamora Chinchipe
1,240150,1603,25,4,1,3,1,1,1,1,1,2,1,1,1,1,4,2,2,2,2,2,5,5,5,5,5,1,3,4,4,2411,357.6766531,240150001603,24015000160302504,240150001603025041,202210,24,24,Zamora Chinchipe
1,240150,1603,25,5,1,3,1,1,1,2,2,1,2,1,1,2,4,2,2,2,2,2,5,4,4,2,4,5,5,5,5,2411,357.6766531,240150001603,24015000160302505,240150001603025051,202210,24,24,Zamora Chinchipe
1,240150,1603,25,6,1,1,2,1,1,2,2,2,1,2,2,2,4,2,2,2,2,2,5,5,5,5,5,5,5,5,1,2411,357.6766531,240150001603,24015000160302506,240150001603025061,202210,24,24,Zamora Chinchipe
1,240150,1603,25,7,1,3,1,5,5,1,2,1,1,1,1,2,4,1,2,2,1,2,4,3,4,4,3,4,4,4,4,2411,357.6766531,240150001603,24015000160302507,240150001603025071,202210,24,24,Zamora Chinchipe
1,240150,3302,28,1,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,3,5,5,5,2413,103.7797946,240150003302,24015000330202801,240150003302028011,202210,24,24,Zamora Chinchipe
1,240150,3302,28,2,1,3,1,1,1,1,1,2,1,2,2,1,3,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2413,103.7797946,240150003302,24015000330202802,240150003302028021,202210,24,24,Zamora Chinchipe
1,240150,3302,28,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,3,1,1,4,5,5,5,2413,103.7797946,240150003302,24015000330202803,240150003302028031,202210,24,24,Zamora Chinchipe
1,240150,3302,28,4,1,3,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,4,5,5,4,5,5,4,2413,103.7797946,240150003302,24015000330202804,240150003302028041,202210,24,24,Zamora Chinchipe
1,240150,3302,28,5,1,3,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,2,3,5,5,5,2413,103.7797946,240150003302,24015000330202805,240150003302028051,202210,24,24,Zamora Chinchipe
1,240150,3302,28,6,1,3,1,1,1,1,2,2,1,2,2,2,4,2,2,2,2,2,5,4,4,4,4,4,5,5,5,2413,103.7797946,240150003302,24015000330202806,240150003302028061,202210,24,24,Zamora Chinchipe
1,240150,3302,28,7,1,3,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,5,4,4,5,4,5,5,5,5,2413,103.7797946,240150003302,24015000330202807,240150003302028071,202210,24,24,Zamora Chinchipe
1,240150,3704,28,1,1,3,1,5,5,1,2,2,1,2,1,2,4,1,1,2,2,2,4,4,3,4,3,4,4,3,4,2412,226.4737542,240150003704,24015000370402801,240150003704028011,202210,24,24,Zamora Chinchipe
1,240150,3704,28,4,1,3,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,5,3,3,5,5,3,3,4,4,2412,226.4737542,240150003704,24015000370402804,240150003704028041,202210,24,24,Zamora Chinchipe
1,240150,3704,28,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,5,4,5,5,4,4,5,5,5,2412,226.4737542,240150003704,24015000370402805,240150003704028051,202210,24,24,Zamora Chinchipe
1,240150,3704,28,6,1,3,1,1,1,1,2,2,1,2,1,2,3,1,1,1,1,2,5,5,5,4,4,3,2,4,4,2412,226.4737542,240150003704,24015000370402806,240150003704028061,202210,24,24,Zamora Chinchipe
1,240150,3704,28,7,1,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,4,3,5,5,5,4,5,5,4,2412,226.4737542,240150003704,24015000370402807,240150003704028071,202210,24,24,Zamora Chinchipe
1,240150,3704,28,9,1,2,4,5,5,1,1,2,1,1,1,1,4,1,1,1,1,1,5,2,5,5,5,3,2,5,5,2412,226.4737542,240150003704,24015000370402809,240150003704028091,202210,24,24,Zamora Chinchipe
1,240150,3704,28,10,1,3,6,5,1,1,2,2,2,1,2,2,3,2,2,1,2,1,5,5,5,2,5,3,5,4,5,2412,226.4737542,240150003704,24015000370402810,240150003704028101,202210,24,24,Zamora Chinchipe
1,240150,7010,28,2,1,3,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2413,50.99678183,240150007010,24015000701002802,240150007010028021,202210,24,24,Zamora Chinchipe
1,240150,7010,28,3,1,3,1,1,1,1,1,2,1,1,2,2,4,2,2,2,2,2,5,5,5,5,5,1,5,1,5,2413,50.99678183,240150007010,24015000701002803,240150007010028031,202210,24,24,Zamora Chinchipe
1,240150,7010,28,5,1,3,1,1,1,1,1,2,1,1,2,1,4,2,2,2,2,2,5,3,3,3,3,1,3,5,5,2413,50.99678183,240150007010,24015000701002805,240150007010028051,202210,24,24,Zamora Chinchipe
1,240150,7010,28,7,1,3,1,1,1,1,1,1,1,2,1,2,4,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2413,50.99678183,240150007010,24015000701002807,240150007010028071,202210,24,24,Zamora Chinchipe
1,240150,7010,28,8,1,3,1,1,1,1,1,2,1,2,1,1,4,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2413,50.99678183,240150007010,24015000701002808,240150007010028081,202210,24,24,Zamora Chinchipe
1,240150,7010,28,9,1,3,1,1,1,1,1,2,2,2,2,1,5,2,2,2,2,2,5,4,5,5,5,1,5,5,5,2413,50.99678183,240150007010,24015000701002809,240150007010028091,202210,24,24,Zamora Chinchipe
1,240150,7010,28,10,1,3,1,1,1,1,1,2,1,2,1,1,4,1,1,2,2,2,5,5,5,5,5,1,5,5,5,2413,50.99678183,240150007010,24015000701002810,240150007010028101,202210,24,24,Zamora Chinchipe
1,240150,7103,25,1,1,3,1,1,1,1,2,2,1,1,1,2,4,1,1,2,2,1,5,5,5,5,5,1,5,5,5,2411,874.4826977,240150007103,24015000710302501,240150007103025011,202210,24,24,Zamora Chinchipe
