area,ciudad,conglomerado,panelm,vivienda,hogar,s101p11,s101p12a,s101p12b,s101p12c,s101p12d,s101p12e,s101p2a,s101p2b,s101p2c,s101p2d,s101p2e,s101p2f,s101p5a,s101p5b,s101p5c,s101p5d,s101p5e,s101p5f,s101p5g,s101p51a,s101p52a,s101p51b,s101p52b,s101p51c,s101p52c,s101p51d,s101p52d,s101p51e,s101p52e,s101p51f,s101p52f,s101p51g,s101p52g,s101p51h,s101p52h,s101p51i,s101p52i,s101p51j,s101p52j,s101p51k,s101p52k,s101p51l,s101p52l,s101p61,s101p62,s101p63,s101p64,s101p65,s101p66,s101p67,s101p68,s101p71,s101p72,s101p73,s101p74,s101p75,s101p76,s101p77,estrato,fexp,upm,id_vivienda,id_hogar
2,230200,901702,17,6,2,1,1,1,1,1,2,5,2,2,2,2,4,4,4,5,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2321,1176.388425,2.30201E+11,2.30201E+16,2.30201E+17
2,230200,901702,17,7,1,1,2,2,2,2,2,5,3,3,3,3,3,3,3,5,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2321,1176.388425,2.30201E+11,2.30201E+16,2.30201E+17
1,240150,803,19,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2413,174.1959107,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,803,19,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2413,174.1959107,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,803,19,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,1,2,2,1,1,1,2,1,2,2,2413,174.1959107,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,803,19,4,1,2,2,2,2,2,2,3,3,3,7,7,7,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,1,2,1,2,1,1,2,2,1,2,2,2413,174.1959107,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,803,19,6,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,3,6,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2413,174.1959107,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,803,19,7,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2413,174.1959107,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,803,19,9,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2413,174.1959107,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,1305,19,1,1,1,1,1,2,2,2,3,3,3,7,7,7,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2413,275.9182716,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,1305,19,2,1,1,1,1,1,2,2,3,3,3,3,7,7,8,2,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,2,2,1,2,1,1,2,2,1,1,2,2413,275.9182716,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,1305,19,3,1,1,1,1,2,2,2,3,2,2,7,7,7,3,3,3,3,3,8,3,7,,7,,7,,7,,7,,7,,3,3,2,5,7,,7,,7,,7,,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2413,275.9182716,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,1305,19,4,1,1,1,1,2,2,2,3,3,3,7,7,7,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,1,2,1,2,1,1,2,2,1,2,2,2413,275.9182716,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,1305,19,5,1,1,1,1,2,2,2,3,2,2,7,7,7,3,3,3,8,8,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2413,275.9182716,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,1305,19,6,1,1,1,1,2,2,2,3,2,2,7,7,7,3,3,3,3,3,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2413,275.9182716,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,1305,19,7,1,1,1,1,2,2,2,3,3,3,7,7,7,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2413,275.9182716,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,2404,18,1,1,2,1,1,2,2,2,3,6,6,3,3,3,3,3,4,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2413,515.667257,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,2404,18,2,1,2,1,1,2,2,2,3,6,6,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2413,515.667257,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,2404,18,3,1,2,1,1,2,2,2,3,6,6,3,3,3,8,3,4,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2413,515.667257,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,2404,18,4,1,2,1,1,1,1,2,3,6,6,6,6,3,3,3,3,8,3,3,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2413,515.667257,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,2404,18,5,1,2,1,1,1,2,2,3,1,1,1,3,3,3,3,4,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2413,515.667257,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,2404,18,6,1,2,1,1,1,2,2,3,1,1,1,3,3,3,3,4,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2413,515.667257,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,2404,18,7,1,2,1,1,1,2,2,3,1,1,1,3,3,3,3,4,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2413,515.667257,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,2502,17,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,1,2,1,2,2,2412,276.1439574,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,2502,17,2,1,2,1,1,2,1,2,7,2,2,7,2,7,8,8,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2412,276.1439574,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,2502,17,3,1,2,2,2,2,2,2,3,3,3,3,3,7,8,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2412,276.1439574,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,2502,17,4,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2412,276.1439574,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,2502,17,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2412,276.1439574,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,2502,17,6,1,2,1,1,2,1,2,3,2,2,3,2,3,6,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,5,10,7,,7,,2,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2412,276.1439574,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,2502,17,7,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,2412,276.1439574,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,3903,19,1,1,1,1,1,2,1,2,3,3,3,7,3,7,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2413,383.194416,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,3903,19,2,1,1,1,1,2,2,2,3,3,3,7,7,7,3,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2413,383.194416,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,3903,19,3,1,1,1,1,2,2,2,3,3,3,7,7,7,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2413,383.194416,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,3903,19,4,1,1,1,1,2,2,2,3,2,2,7,7,7,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2413,383.194416,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,3903,19,5,1,1,1,1,2,2,2,3,2,2,7,7,7,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2413,383.194416,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,3903,19,6,1,1,1,1,2,2,2,3,2,2,7,7,7,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2413,383.194416,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,3903,19,7,1,1,1,1,2,2,2,3,3,3,7,7,7,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2413,383.194416,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,4302,19,1,1,1,1,1,2,2,2,5,2,2,3,3,3,3,3,4,3,3,3,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,3,3,3,3,3,3,3,1,1,2,1,1,2,2,2412,1053.873993,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,4302,19,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,3,3,3,3,3,3,3,1,1,2,1,2,2,2,2412,1053.873993,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,4302,19,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2412,1053.873993,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,4302,19,4,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2412,1053.873993,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,4302,19,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2412,1053.873993,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,4302,19,6,1,2,1,1,1,2,2,3,1,1,1,3,3,3,3,4,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2412,1053.873993,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,4302,19,7,1,2,1,1,1,2,2,3,1,1,1,3,3,3,3,4,3,3,3,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2412,1053.873993,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5204,17,1,1,2,2,2,2,2,2,3,3,3,3,6,3,3,3,3,3,3,3,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2413,369.3189293,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5204,17,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2413,369.3189293,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5204,17,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,1,2,2,1,1,1,2,1,2,2,2413,369.3189293,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5204,17,4,1,2,2,1,2,2,2,3,3,2,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2413,369.3189293,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5204,17,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2413,369.3189293,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5204,17,6,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,8,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2413,369.3189293,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5204,17,7,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2413,369.3189293,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5803,33,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2411,204.9625246,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5803,33,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2411,204.9625246,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5803,33,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2411,204.9625246,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5803,33,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2411,204.9625246,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5803,33,4,1,2,1,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,1,2,1,1,1,2,1,1,2,2,2411,204.9625246,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5803,33,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,3,3,1,1,2,1,1,2,2,2411,204.9625246,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5803,33,6,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2411,204.9625246,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5803,33,6,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2411,204.9625246,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,5803,33,7,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2411,204.9625246,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,6901,17,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2412,626.3508789,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,6901,17,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2412,626.3508789,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,6901,17,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2412,626.3508789,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,6901,17,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2412,626.3508789,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,6901,17,6,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2412,626.3508789,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,6901,17,7,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2412,626.3508789,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,6901,17,8,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,1,2,2,1,1,2,2,1,2,2,2412,626.3508789,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,7304,33,1,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2412,809.5395682,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,7304,33,2,1,2,1,1,2,2,2,3,2,2,7,7,7,3,3,3,3,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2412,809.5395682,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,7304,33,3,1,2,1,1,2,2,2,3,2,2,7,3,7,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2412,809.5395682,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,7304,33,4,1,2,1,1,2,2,2,3,2,2,7,3,7,3,3,3,3,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2412,809.5395682,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,7304,33,5,1,2,2,2,2,2,2,3,3,3,7,3,7,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2412,809.5395682,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,7304,33,6,1,2,1,1,2,2,2,3,2,2,7,3,7,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2412,809.5395682,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,7304,33,6,2,2,1,1,2,1,2,3,2,2,7,3,7,3,3,3,3,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2412,809.5395682,2.4015E+11,2.4015E+16,2.4015E+17
1,240150,7304,33,7,1,2,2,2,2,2,2,3,3,3,7,3,7,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2412,809.5395682,2.4015E+11,2.4015E+16,2.4015E+17
2,240150,900101,19,1,1,2,1,1,2,2,2,4,4,4,4,4,4,8,4,4,8,4,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,2,1,2,2,3,3,2,1,2,2,2,2,2,2429,180.6580564,2.40151E+11,2.40151E+16,2.40151E+17
2,240150,900101,19,2,1,2,1,1,1,2,2,3,1,1,3,3,3,3,3,4,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2429,180.6580564,2.40151E+11,2.40151E+16,2.40151E+17
2,240150,900101,19,3,1,2,2,2,2,2,2,3,3,3,3,7,3,3,3,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2429,180.6580564,2.40151E+11,2.40151E+16,2.40151E+17
2,240150,900101,19,4,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2429,180.6580564,2.40151E+11,2.40151E+16,2.40151E+17
2,240150,900101,19,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2429,180.6580564,2.40151E+11,2.40151E+16,2.40151E+17
2,240150,900101,19,6,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2429,180.6580564,2.40151E+11,2.40151E+16,2.40151E+17
2,240150,900101,19,7,1,1,1,1,2,2,2,5,4,4,4,4,4,8,4,5,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2429,180.6580564,2.40151E+11,2.40151E+16,2.40151E+17
1,240152,901,18,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2411,260.7039077,2.40152E+11,2.40152E+16,2.40152E+17
1,240152,901,18,2,1,1,1,1,2,2,2,5,1,2,7,7,7,3,3,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2411,260.7039077,2.40152E+11,2.40152E+16,2.40152E+17
1,240152,901,18,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2411,260.7039077,2.40152E+11,2.40152E+16,2.40152E+17
1,240152,901,18,4,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2411,260.7039077,2.40152E+11,2.40152E+16,2.40152E+17
1,240152,901,18,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2411,260.7039077,2.40152E+11,2.40152E+16,2.40152E+17
1,240152,901,18,6,1,2,1,1,1,1,1,3,2,2,1,2,1,3,3,3,3,1,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,2411,260.7039077,2.40152E+11,2.40152E+16,2.40152E+17
1,240152,901,18,7,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2,2411,260.7039077,2.40152E+11,2.40152E+16,2.40152E+17
1,240152,2404,33,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2411,384.1263399,2.40152E+11,2.40152E+16,2.40152E+17
