area,ciudad,conglomerado,panelm,vivienda,hogar,s101p11,s101p12a,s101p12b,s101p12c,s101p12d,s101p12e,s101p2a,s101p2b,s101p2c,s101p2d,s101p2e,s101p2f,s101p5a,s101p5b,s101p5c,s101p5d,s101p5e,s101p5f,s101p5g,s101p51a,s101p52a,s101p51b,s101p52b,s101p51c,s101p52c,s101p51d,s101p52d,s101p51e,s101p52e,s101p51f,s101p52f,s101p51g,s101p52g,s101p51h,s101p52h,s101p51i,s101p52i,s101p51j,s101p52j,s101p51k,s101p52k,s101p51l,s101p52l,s101p61,s101p62,s101p63,s101p64,s101p65,s101p66,s101p67,s101p68,s101p71,s101p72,s101p73,s101p74,s101p75,s101p76,s101p77,estrato,fexp,upm,id_vivienda,id_hogar,NEW_VARIABLE,ID_1,PROVINCE_NAME
2,61050,901202,18,2,1,2,2,2,2,2,2,4,4,4,4,4,7,8,8,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,2,1,2,3,1,2,2,621,1746.151436,61050901202.0,6105090000000000.0,6.10509e+16,6,6,Cotopaxi
2,61050,901202,18,3,1,1,2,2,2,2,2,5,4,4,4,4,4,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,2,2,2,2,2,2,1,1,2,1,1,2,2,621,1746.151436,61050901202.0,6105090000000000.0,6.10509e+16,6,6,Cotopaxi
2,61050,901202,18,4,1,2,2,2,2,2,2,4,4,4,4,4,4,8,8,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,621,1746.151436,61050901202.0,6105090000000000.0,6.10509e+16,6,6,Cotopaxi
2,61050,901202,18,5,1,2,2,2,2,2,2,4,4,4,4,4,7,8,8,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,621,1746.151436,61050901202.0,6105090000000000.0,6.10509e+16,6,6,Cotopaxi
2,61050,901202,18,6,1,2,2,2,2,2,2,4,4,4,4,4,7,8,8,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,2,1,2,2,2,2,2,1,2,3,1,2,2,621,1746.151436,61050901202.0,6105090000000000.0,6.10509e+16,6,6,Cotopaxi
2,61050,901202,18,7,1,1,2,2,2,2,2,5,4,4,4,4,7,8,8,5,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,621,1746.151436,61050901202.0,6105090000000000.0,6.10509e+16,6,6,Cotopaxi
1,70150,502,18,1,1,2,2,2,1,2,2,7,3,3,1,3,3,6,3,3,6,2,8,8,7,,7,,7,,7,,7,,7,,7,,7,,5,5.0,5,6.0,7,,7,,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2811,29.99274254,70150000502.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,502,18,2,1,2,1,1,1,1,2,3,2,2,1,2,7,8,3,3,8,2,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2811,29.99274254,70150000502.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,502,18,3,1,2,2,2,2,2,2,3,3,3,7,3,3,3,8,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2811,29.99274254,70150000502.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,502,18,4,1,1,1,1,1,1,1,1,2,2,2,2,2,8,8,2,8,2,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2811,29.99274254,70150000502.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,502,18,5,1,2,1,1,2,1,1,3,2,2,7,2,2,3,3,3,8,2,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2811,29.99274254,70150000502.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,502,18,7,1,2,2,2,2,2,2,3,3,3,3,3,7,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,1,2,1,2,1,1,2,1,1,1,2,2811,29.99274254,70150000502.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,502,18,8,1,1,1,1,1,1,1,5,2,2,2,1,2,2,2,3,3,2,8,3,7,,5,10.0,7,,2,10.0,2,3.0,2,2.0,2,5.0,7,,2,5.0,2,2.0,7,,7,,1,2,1,1,1,2,1,2,1,1,2,2,1,1,2,2811,29.99274254,70150000502.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,902,18,1,1,1,1,1,2,2,2,5,2,2,3,3,3,8,8,4,8,3,8,4,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,2,2,2,2,1,1,2,1,1,1,2,2812,122.8046975,70150000902.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,902,18,2,1,1,1,1,2,2,2,5,2,2,3,3,3,8,3,4,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2812,122.8046975,70150000902.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,902,18,3,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2812,122.8046975,70150000902.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,902,18,4,1,1,2,2,2,2,2,5,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2,2812,122.8046975,70150000902.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,902,18,5,1,2,1,1,2,2,2,3,2,2,3,3,3,8,3,4,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2812,122.8046975,70150000902.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,902,18,6,1,2,2,1,2,2,2,3,3,2,3,3,3,3,3,3,8,3,2,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2812,122.8046975,70150000902.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,902,18,7,1,1,1,1,2,2,2,5,2,2,3,3,3,3,3,4,8,3,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2812,122.8046975,70150000902.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,1102,33,1,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,1,1,2,2,1,1,2,2,1,2,2,2812,197.9517077,70150001102.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,1102,33,2,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2812,197.9517077,70150001102.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,1102,33,3,1,1,1,1,2,2,2,5,2,2,3,3,3,3,3,3,3,8,8,8,7,,7,,7,,7,,7,,7,,3,7.0,7,,7,,7,,7,,7,,1,1,1,1,2,2,1,2,1,1,2,2,1,1,2,2812,197.9517077,70150001102.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,1102,33,4,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2812,197.9517077,70150001102.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,1102,33,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2812,197.9517077,70150001102.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,1102,33,6,1,1,1,1,1,2,2,1,2,2,3,3,3,3,3,3,8,2,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2812,197.9517077,70150001102.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,1102,33,7,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2812,197.9517077,70150001102.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,1505,19,1,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2812,68.74110719,70150001505.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,1505,19,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2812,68.74110719,70150001505.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,1505,19,3,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,1,8.0,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2812,68.74110719,70150001505.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,1505,19,4,1,2,2,1,2,2,2,3,3,2,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2812,68.74110719,70150001505.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,1505,19,5,1,2,2,1,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2812,68.74110719,70150001505.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,1505,19,6,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2812,68.74110719,70150001505.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,1505,19,7,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2,2812,68.74110719,70150001505.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,2003,19,1,1,2,2,1,2,2,2,3,3,1,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2812,176.6895046,70150002003.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,2003,19,2,1,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,3,3,2,8,5,2.0,7,,5,4.0,7,,7,,7,,7,,7,,7,,5,3.0,7,,5,4.0,1,1,2,1,1,2,2,2,1,1,2,1,1,1,2,2812,176.6895046,70150002003.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,2003,19,3,1,1,2,2,2,2,2,5,3,3,3,3,3,8,3,8,3,3,8,8,7,,7,,2,6.0,7,,7,,7,,7,,7,,7,,2,1.0,7,,7,,2,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2812,176.6895046,70150002003.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,2003,19,4,1,2,2,2,2,2,2,3,3,3,3,3,3,1,1,3,3,3,3,3,3,7.0,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2812,176.6895046,70150002003.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,2003,19,5,1,2,2,2,1,2,2,3,3,3,1,3,3,8,8,8,8,8,8,8,7,,7,,2,10.0,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2812,176.6895046,70150002003.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,2003,19,6,1,2,2,1,1,2,2,3,3,2,2,3,3,8,8,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2812,176.6895046,70150002003.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,2003,19,7,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,3,3,3,8,8,2,5.0,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2812,176.6895046,70150002003.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,3301,17,1,1,2,2,2,1,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,7,,7,,7,,5,4.0,7,,7,,7,,7,,7,,7,,7,,7,,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2813,105.5641599,70150003301.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,3301,17,2,1,1,2,2,2,2,2,5,3,3,7,7,7,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,3,3,3,3,3,2,2,2,1,2,2,1,2,2,2813,105.5641599,70150003301.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,3301,17,3,1,2,2,1,2,2,2,3,3,2,3,3,3,8,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2813,105.5641599,70150003301.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,3301,17,4,1,1,2,2,2,2,2,5,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,2,24.0,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2813,105.5641599,70150003301.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,3301,17,5,1,2,2,2,2,2,2,3,3,3,7,7,7,8,8,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,3,3,3,3,3,2,2,1,1,2,2,1,2,2,2813,105.5641599,70150003301.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,3301,17,6,1,2,1,1,2,1,2,3,6,6,3,6,7,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2813,105.5641599,70150003301.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,3301,17,7,1,2,2,2,2,2,2,3,3,3,7,7,7,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,3,3,3,3,3,2,2,2,1,2,2,1,2,2,2813,105.5641599,70150003301.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4502,18,1,1,2,2,2,1,2,2,3,3,3,1,3,7,3,3,2,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2812,93.13179089,70150004502.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4502,18,2,1,2,2,2,2,2,2,3,3,3,7,3,7,3,3,3,3,3,8,8,7,,7,,7,,7,,2,5.0,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2812,93.13179089,70150004502.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4502,18,3,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2812,93.13179089,70150004502.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4502,18,4,1,2,1,1,1,2,2,3,2,2,1,3,7,3,8,2,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2812,93.13179089,70150004502.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4502,18,5,1,2,2,2,2,2,2,3,3,3,3,3,7,3,3,3,3,3,8,8,7,,7,,5,3.0,7,,7,,7,,7,,7,,7,,3,2.0,7,,7,,2,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2812,93.13179089,70150004502.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4502,18,6,1,2,1,1,2,2,2,3,2,2,7,3,7,8,8,3,3,2,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,2,1,1,1,2,2,1,2,2,1,2,2,2812,93.13179089,70150004502.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4502,18,7,1,1,1,1,2,1,2,5,2,2,7,2,7,8,8,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2812,93.13179089,70150004502.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4601,18,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,5,15.0,7,,7,,7,,7,,1,2,1,1,1,2,1,2,1,1,2,2,1,2,2,2811,50.58815736,70150004601.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4601,18,3,1,2,2,2,2,2,2,3,3,3,3,3,3,8,1,3,8,8,8,8,7,,7,,7,,7,,1,5.0,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2811,50.58815736,70150004601.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4601,18,4,1,1,1,1,1,1,2,1,1,2,2,2,3,3,3,3,3,3,3,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,1,2,2,1,1,2,1,2,2,2811,50.58815736,70150004601.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4601,18,5,1,2,2,2,2,2,2,3,3,3,3,3,3,6,3,3,8,3,8,1,2,3.0,7,,2,3.0,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2811,50.58815736,70150004601.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4601,18,6,1,1,1,1,1,1,2,1,2,2,2,2,3,3,3,3,6,2,8,3,7,,7,,7,,7,,7,,7,,3,3.0,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2811,50.58815736,70150004601.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4601,18,7,1,2,1,1,1,2,2,3,2,2,2,3,3,6,4,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2811,50.58815736,70150004601.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4601,18,8,1,2,1,1,2,2,2,3,2,2,3,3,3,3,6,3,3,3,3,8,7,,7,,3,7.0,7,,7,,7,,3,4.0,7,,7,,3,2.0,7,,7,,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2811,50.58815736,70150004601.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4702,18,1,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,3,3,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,1,2,2,1,2,2,1,1,1,2,2811,39.60682237,70150004702.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4702,18,2,1,1,1,1,2,2,2,5,2,2,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2811,39.60682237,70150004702.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4702,18,3,1,1,1,1,1,2,2,5,2,2,2,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2811,39.60682237,70150004702.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4702,18,4,1,2,1,1,2,2,2,3,2,2,3,3,3,8,8,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,3.0,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2811,39.60682237,70150004702.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4702,18,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2811,39.60682237,70150004702.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4702,18,6,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2811,39.60682237,70150004702.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,4702,18,7,1,2,2,1,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,8,2,4.0,7,,7,,7,,7,,7,,7,,2,10.0,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2811,39.60682237,70150004702.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,5201,19,1,1,2,2,1,2,2,2,3,3,2,7,3,3,3,3,5,8,8,8,1,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2811,41.35407939,70150005201.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,5201,19,2,1,2,1,1,2,2,2,3,2,2,7,3,3,8,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2811,41.35407939,70150005201.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,5201,19,3,1,2,1,1,2,2,2,3,2,2,7,3,7,8,3,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2811,41.35407939,70150005201.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,5201,19,4,1,2,1,1,2,2,2,3,2,2,7,3,3,8,3,5,8,3,8,8,7,,7,,7,,7,,7,,7,,2,5.0,7,,5,5.0,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2811,41.35407939,70150005201.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,5201,19,5,1,2,1,1,2,2,2,3,2,2,3,3,7,8,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2811,41.35407939,70150005201.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,5201,19,6,1,2,2,2,2,2,2,3,3,3,7,3,3,8,3,3,8,3,8,8,5,8.0,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2811,41.35407939,70150005201.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,5201,19,8,1,2,1,1,2,2,2,3,2,2,7,3,3,8,3,5,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2811,41.35407939,70150005201.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,5401,18,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2812,109.7400653,70150005401.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,5401,18,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2812,109.7400653,70150005401.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,5401,18,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2812,109.7400653,70150005401.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,5401,18,4,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2812,109.7400653,70150005401.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,5401,18,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,2812,109.7400653,70150005401.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,5401,18,6,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2812,109.7400653,70150005401.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,5401,18,7,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,2,8.0,7,,7,,7,,7,,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2812,109.7400653,70150005401.0,7015000000000000.0,7.015e+16,7,7,El Oro
1,70150,5801,18,1,1,1,1,1,2,1,2,5,2,2,3,2,3,3,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2811,44.7173801,70150005801.0,7015000000000000.0,7.015e+16,7,7,El Oro
